episode_seed,split,pattern_index,layer_index,mode,intensity_loss_rate
97,heldout,19,2,1,0.031326166188720105
97,heldout,19,2,2,0.011624394716529134
97,heldout,19,2,3,0.02340186080465339
97,heldout,19,3,0,0.021862387132064943
97,heldout,19,3,1,0.029023482995640032
97,heldout,19,3,2,0.02189873477000377
97,heldout,19,3,3,0.019277349149378474
97,heldout,19,4,0,0.04177861324823649
97,heldout,19,4,1,0.02953788044888363
97,heldout,19,4,2,0.041144645435944954
97,heldout,19,4,3,0.04370349389417033
97,heldout,20,0,0,0.04742909055767286
97,heldout,20,0,1,0.02654588716071953
97,heldout,20,0,2,0.03953440480254505
97,heldout,20,0,3,0.0444544493791204
97,heldout,20,1,0,0.02077367471336229
97,heldout,20,1,1,0.022865732695997197
97,heldout,20,1,2,0.019830685567329483
97,heldout,20,1,3,0.025253889650041713
97,heldout,20,2,0,0.05008857399258897
97,heldout,20,2,1,0.041032842442300425
97,heldout,20,2,2,0.04479892446968334
97,heldout,20,2,3,0.038339700810516505
97,heldout,20,3,0,0.038623437526486074
97,heldout,20,3,1,0.010681123034359974
97,heldout,20,3,2,0.05156901308616389
97,heldout,20,3,3,0.03768169440322656
97,heldout,20,4,0,0.05638020460460566
97,heldout,20,4,1,0.045791734454802176
97,heldout,20,4,2,0.0614341277984094
97,heldout,20,4,3,0.059915401835799915
97,heldout,21,0,0,0.03093264809728213
97,heldout,21,0,1,0.01835512954718918
97,heldout,21,0,2,0.03525082335397807
97,heldout,21,0,3,0.033191969120477574
97,heldout,21,1,0,0.034198536191917456
97,heldout,21,1,1,0.023567130360083056
97,heldout,21,1,2,0.027330925756888162
97,heldout,21,1,3,0.03558957554267791
97,heldout,21,2,0,0.03960958906736023
97,heldout,21,2,1,0.03314969050645342
97,heldout,21,2,2,0.033630529472715595
97,heldout,21,2,3,0.032542543247114065
97,heldout,21,3,0,0.041218796253296754
97,heldout,21,3,1,0.027078386989624035
97,heldout,21,3,2,0.010386006196426035
97,heldout,21,3,3,0.009287265997627699
97,heldout,21,4,0,0.03622812293749875
97,heldout,21,4,1,0.028260238390510492
97,heldout,21,4,2,0.008
97,heldout,21,4,3,0.03619502659521456
97,heldout,22,0,0,0.05046748136798515
97,heldout,22,0,1,0.05452004510078923
97,heldout,22,0,2,0.04521537007566602
97,heldout,22,0,3,0.0579390573401258
97,heldout,22,1,0,0.04971896133651288
97,heldout,22,1,1,0.03233477886940189
97,heldout,22,1,2,0.04218588226574817
97,heldout,22,1,3,0.029894310539499026
97,heldout,22,2,0,0.06576591331124194
97,heldout,22,2,1,0.04330172850742963
97,heldout,22,2,2,0.046207350095371275
97,heldout,22,2,3,0.03834271224160986
97,heldout,22,3,0,0.050349106981537994
97,heldout,22,3,1,0.040932547452152274
97,heldout,22,3,2,0.03360113608593862
97,heldout,22,3,3,0.02573711462711127
97,heldout,22,4,0,0.04389414190931029
97,heldout,22,4,1,0.0221683549406657
97,heldout,22,4,2,0.0174921145619363
97,heldout,22,4,3,0.022829902895775564
97,heldout,23,0,0,0.0405724234066754
97,heldout,23,0,1,0.0258040496743995
97,heldout,23,0,2,0.04515437205091331
97,heldout,23,0,3,0.04723233646332822
97,heldout,23,1,0,0.058645948411777005
97,heldout,23,1,1,0.03738714120719967
97,heldout,23,1,2,0.04987826063937778
97,heldout,23,1,3,0.05043414414402828
97,heldout,23,2,0,0.03436599033727024
97,heldout,23,2,1,0.036782150731863424
97,heldout,23,2,2,0.04686867347631983
97,heldout,23,2,3,0.03584001218501663
97,heldout,23,3,0,0.06059725344066086
97,heldout,23,3,1,0.037355737480550856
97,heldout,23,3,2,0.0497736028295204
97,heldout,23,3,3,0.06180314746254722
97,heldout,23,4,0,0.04964055359199679
97,heldout,23,4,1,0.029443109652961208
97,heldout,23,4,2,0.032375794221563545
97,heldout,23,4,3,0.04025091596191612
109,train,0,0,0,0.020001551494636845
109,train,0,0,1,0.010741595510583908
109,train,0,0,2,0.01310180262135917
109,train,0,0,3,0.01593302484308864
109,train,0,1,0,0.017455887607223997
109,train,0,1,1,0.010186384079718095
109,train,0,1,2,0.008862754051813828
109,train,0,1,3,0.009243202295910264
109,train,0,2,0,0.009758880027669496
109,train,0,2,1,0.010183185148799258
109,train,0,2,2,0.008803420947973128
109,train,0,2,3,0.008166901325431436
109,train,0,3,0,0.0082713199098867
109,train,0,3,1,0.006985759151377198
109,train,0,3,2,0.010779576787488013
109,train,0,3,3,0.00925623102251558
109,train,0,4,0,0.009873707848666856
109,train,0,4,1,0.009547787374522613
109,train,0,4,2,0.016322897862351332
109,train,0,4,3,0.00797584561268514
109,train,1,0,0,0.011652666285599834
109,train,1,0,1,0.01584753345110201
109,train,1,0,2,0.00695904760451286
109,train,1,0,3,0.01597184597788337
109,train,1,1,0,0.01629379643369772
109,train,1,1,1,0.010107362745228823
109,train,1,1,2,0.017324318501558085
109,train,1,1,3,0.012969103784825358
109,train,1,2,0,0.016168024499982704
109,train,1,2,1,0.006926501773731332
109,train,1,2,2,0.013707512161674935
109,train,1,2,3,0.008686121648613635
109,train,1,3,0,0.013840893135354046
109,train,1,3,1,0.011559099045579268
109,train,1,3,2,0.012141970658045946
109,train,1,3,3,0.013554341867963154
109,train,1,4,0,0.0119233948520538
109,train,1,4,1,0.0063967037641145755
109,train,1,4,2,0.004658801274210823
109,train,1,4,3,0.01129274188871981
109,train,2,0,0,0.011133790298418383
109,train,2,0,1,0.016203254876855824
109,train,2,0,2,0.009931653785610325
109,train,2,0,3,0.011867126300553373
109,train,2,1,0,0.008407710959799496
109,train,2,1,1,0.012838844434132702
109,train,2,1,2,0.014616989580202654
109,train,2,1,3,0.012284876291219842
109,train,2,2,0,0.01514680446515881
109,train,2,2,1,0.008380754770921406
109,train,2,2,2,0.01240344531518603
109,train,2,2,3,0.012393308163537217
109,train,2,3,0,0.007514138085975054
109,train,2,3,1,0.010614887541497359
109,train,2,3,2,0.014206153861109
109,train,2,3,3,0.012736396508056923
109,train,2,4,0,0.01938553072914432
109,train,2,4,1,0.015400320104477528
109,train,2,4,2,0.01486606611850437
109,train,2,4,3,0.017115165674750542
109,train,3,0,0,0.007753932162003518
109,train,3,0,1,0.011551057822414345
109,train,3,0,2,0.013282635124007066
109,train,3,0,3,0.021061004609163915
109,train,3,1,0,0.013798960649485168
109,train,3,1,1,0.014889271083225995
109,train,3,1,2,0.01841867611343722
109,train,3,1,3,0.01461931673234958
109,train,3,2,0,0.011955306321051134
109,train,3,2,1,0.016655780194396758
109,train,3,2,2,0.0200708149577325
109,train,3,2,3,0.011391464396990215
109,train,3,3,0,0.011627937103994119
109,train,3,3,1,0.013453507988256938
109,train,3,3,2,0.012063580524032958
109,train,3,3,3,0.012310414716320984
109,train,3,4,0,0.012518459019833509
109,train,3,4,1,0.009670317544697158
109,train,3,4,2,0.013440376369456046
109,train,3,4,3,0.013337630681868908
109,train,4,0,0,0.015328249660820536
109,train,4,0,1,0.012614514800495172
109,train,4,0,2,0.008967308470994556
109,train,4,0,3,0.01500454071772472
109,train,4,1,0,0.013965554062056738
109,train,4,1,1,0.017880222557445695
109,train,4,1,2,0.01304998676023798
109,train,4,1,3,0.008635589817275859
109,train,4,2,0,0.013107294911697464
109,train,4,2,1,0.01932034067468147
109,train,4,2,2,0.011872838005390093
109,train,4,2,3,0.01480202096844488
109,train,4,3,0,0.017570199641950418
109,train,4,3,1,0.013767862210665381
109,train,4,3,2,0.01973846466125833
109,train,4,3,3,0.014416721192888672
109,train,4,4,0,0.006316577756629176
109,train,4,4,1,0.014997272680924406
109,train,4,4,2,0.010562516211429873
109,train,4,4,3,0.006104817462373028
109,train,5,0,0,0.005146918002023292
109,train,5,0,1,0.011610326866878774
109,train,5,0,2,0.006519328834771529
109,train,5,0,3,0.011571458359534355
109,train,5,1,0,0.01576702254685224
109,train,5,1,1,0.010342807260672444
109,train,5,1,2,0.011379357380081816
109,train,5,1,3,0.011653733767572028
109,train,5,2,0,0.01296387311669845
109,train,5,2,1,0.007619144533023392
109,train,5,2,2,0.014536009187453187
109,train,5,2,3,0.011080688130177966
109,train,5,3,0,0.019886183997985876
109,train,5,3,1,0.012036136933879608
109,train,5,3,2,0.014821437118527729
109,train,5,3,3,0.012740847459542999
109,train,5,4,0,0.004497693714803594
109,train,5,4,1,0.006770866524706069
109,train,5,4,2,0.005705701944134625
109,train,5,4,3,0.013471232101517926
109,train,6,0,0,0.016906615499324738
109,train,6,0,1,0.013288105232500822
109,train,6,0,2,0.017119865645137698
109,train,6,0,3,0.01863922718985382
109,train,6,1,0,0.010908313612270435
109,train,6,1,1,0.0059199406609736025
109,train,6,1,2,0.007404016566331085
109,train,6,1,3,0.0064168730319486824
109,train,6,2,0,0.008751514030143695
109,train,6,2,1,0.012530112960394486
109,train,6,2,2,0.01570459430794433
109,train,6,2,3,0.01351352214407021
109,train,6,3,0,0.01126701416329214
109,train,6,3,1,0.0033077227367189948
109,train,6,3,2,0.01034742910788367
109,train,6,3,3,0.01217515961816372
109,train,6,4,0,0.016168941110890317
109,train,6,4,1,0.009177618593060297
109,train,6,4,2,0.01383668282409781
109,train,6,4,3,0.013614118030236332
109,train,7,0,0,0.013927156576795
109,train,7,0,1,0.02067433649221135
109,train,7,0,2,0.011984114251886587
109,train,7,0,3,0.01806722221288155
109,train,7,1,0,0.012006945012062262
109,train,7,1,1,0.010282869308473249
109,train,7,1,2,0.01487295937556274
109,train,7,1,3,0.011133307948520417
109,train,7,2,0,0.009699432604067396
109,train,7,2,1,0.011167085781835007
109,train,7,2,2,0.014849039520718438
109,train,7,2,3,0.014242596796670651
109,train,7,3,0,0.0054623233497679245
109,train,7,3,1,0.010685713404362208
109,train,7,3,2,0.008792116578591351
109,train,7,3,3,0.013345336174523763
109,train,7,4,0,0.01672181420402421
109,train,7,4,1,0.01639371041492756
109,train,7,4,2,0.0125420129489058
109,train,7,4,3,0.011566795797488353
109,train,8,0,0,0.015148087307162657
109,train,8,0,1,0.01242333723682887
109,train,8,0,2,0.014460139734033765
109,train,8,0,3,0.017746035866395022
109,train,8,1,0,0.004594995302915179
109,train,8,1,1,0.011102908173776085
109,train,8,1,2,0.015302008689359093
109,train,8,1,3,0.01245668529795397
109,train,8,2,0,0.011695616071979782
109,train,8,2,1,0.008999640517005175
109,train,8,2,2,0.010361551039472849
109,train,8,2,3,0.012330183414382911
109,train,8,3,0,0.017417618904180317
109,train,8,3,1,0.014677962436335519
109,train,8,3,2,0.013750079874328401
109,train,8,3,3,0.013009769387432176
109,train,8,4,0,0.008689301987090864
109,train,8,4,1,0.012568743851629675
109,train,8,4,2,0.014304417043529893
109,train,8,4,3,0.013792726902759574
109,train,9,0,0,0.012448016567475812
109,train,9,0,1,0.01278986085404847
109,train,9,0,2,0.011717559879031388
109,train,9,0,3,0.015750339914246434
109,train,9,1,0,0.021394687007718335
109,train,9,1,1,0.015206265100509172
109,train,9,1,2,0.015454604293410813
109,train,9,1,3,0.01842374164821823
109,train,9,2,0,0.01126002732543126
109,train,9,2,1,0.013452756747223134
109,train,9,2,2,0.011813672393147437
109,train,9,2,3,0.008836556822772682
109,train,9,3,0,0.020959164149460602
109,train,9,3,1,0.012607542460871058
109,train,9,3,2,0.016542352567782283
109,train,9,3,3,0.01219582713565458
109,train,9,4,0,0.01180209552999553
109,train,9,4,1,0.016040022339108333
109,train,9,4,2,0.011879486999622916
109,train,9,4,3,0.014441570208253466
109,train,10,0,0,0.010791224615754044
109,train,10,0,1,0.009750356791669634
109,train,10,0,2,0.012656956612205355
109,train,10,0,3,0.012088208476558206
109,train,10,1,0,0.006731726187876162
109,train,10,1,1,0.004636896131045849
109,train,10,1,2,0.006135625533389893
109,train,10,1,3,0.002
109,train,10,2,0,0.012564547248758579
109,train,10,2,1,0.015228147265991292
109,train,10,2,2,0.005791983550970893
109,train,10,2,3,0.007733414329114444
109,train,10,3,0,0.008988949598215131
109,train,10,3,1,0.015687544733817935
109,train,10,3,2,0.014937388190207502
109,train,10,3,3,0.017870424764021016
109,train,10,4,0,0.01623708152055795
109,train,10,4,1,0.014003672688400498
109,train,10,4,2,0.00832365542608066
109,train,10,4,3,0.013147152288902187
109,train,11,0,0,0.015129292821564628
109,train,11,0,1,0.014929724631869614
109,train,11,0,2,0.018475551309235016
109,train,11,0,3,0.019813689654315046
109,train,11,1,0,0.015037606306534876
109,train,11,1,1,0.011608946064695381
109,train,11,1,2,0.01776344624488606
109,train,11,1,3,0.016271049602435177
109,train,11,2,0,0.003709323731402779
109,train,11,2,1,0.008628670943642997
109,train,11,2,2,0.0070154998053152005
109,train,11,2,3,0.010693851659622397
109,train,11,3,0,0.015097423375515154
109,train,11,3,1,0.01135882234380854
109,train,11,3,2,0.014503861926377844
109,train,11,3,3,0.01490481820685676
109,train,11,4,0,0.016421917419971746
109,train,11,4,1,0.010828398106891509
109,train,11,4,2,0.01673503059181327
109,train,11,4,3,0.015388992014172195
109,train,12,0,0,0.010298443226604852
109,train,12,0,1,0.013191113850018543
109,train,12,0,2,0.012912107045030602
109,train,12,0,3,0.016979880611791634
109,train,12,1,0,0.00886508376276848
109,train,12,1,1,0.004217728096254163
109,train,12,1,2,0.010186690340114678
109,train,12,1,3,0.006848035457659324
109,train,12,2,0,0.0118050320694848
109,train,12,2,1,0.011611496159922872
109,train,12,2,2,0.011435196660623554
109,train,12,2,3,0.00331076071394297
109,train,12,3,0,0.013082447548219515
109,train,12,3,1,0.013652186016455391
109,train,12,3,2,0.015251499213349349
109,train,12,3,3,0.014173300790788667
109,train,12,4,0,0.013065434498078768
109,train,12,4,1,0.014182090755368838
109,train,12,4,2,0.013788883729322656
109,train,12,4,3,0.011285203762360859
109,train,13,0,0,0.01234758177423939
109,train,13,0,1,0.01262909548967865
109,train,13,0,2,0.0038150515061374356
109,train,13,0,3,0.012665949391186093
109,train,13,1,0,0.012081877834633865
109,train,13,1,1,0.011922568973901192
109,train,13,1,2,0.009950387640112125
109,train,13,1,3,0.012074030911780347
109,train,13,2,0,0.004609374056747816
109,train,13,2,1,0.00838792440399534
109,train,13,2,2,0.010200552138735589
109,train,13,2,3,0.006737091949151725
109,train,13,3,0,0.009332885786023901
109,train,13,3,1,0.006177884137084327
109,train,13,3,2,0.012820275269357041
109,train,13,3,3,0.00817268707361785
109,train,13,4,0,0.013951848203680004
109,train,13,4,1,0.013692143091892109
109,train,13,4,2,0.01387276048078663
109,train,13,4,3,0.011166404708762151
109,train,14,0,0,0.006829563752172933
109,train,14,0,1,0.016475880623431898
109,train,14,0,2,0.009219186411926691
109,train,14,0,3,0.014591379121682901
109,train,14,1,0,0.009936159786771568
109,train,14,1,1,0.015113635567371704
109,train,14,1,2,0.01513039651743296
109,train,14,1,3,0.015044450935464502
109,train,14,2,0,0.015891305837760737
109,train,14,2,1,0.017440469636158733
109,train,14,2,2,0.011871756543374407
109,train,14,2,3,0.008914625803609001
109,train,14,3,0,0.011487249466902843
109,train,14,3,1,0.009674420978471935
109,train,14,3,2,0.00960520659394672
109,train,14,3,3,0.01052596900262944
109,train,14,4,0,0.013595424865554845
109,train,14,4,1,0.010965817865454322
109,train,14,4,2,0.015736845365120603
109,train,14,4,3,0.014210487115307764
109,train,15,0,0,0.007081113637732111
109,train,15,0,1,0.01191987088428948
109,train,15,0,2,0.013153202115065665
109,train,15,0,3,0.013745016914172667
109,train,15,1,0,0.00659675406687792
109,train,15,1,1,0.015563678434812572
109,train,15,1,2,0.008861795879248445
109,train,15,1,3,0.013016195713640624
109,train,15,2,0,0.01205295311882501
109,train,15,2,1,0.017328631913173725
109,train,15,2,2,0.015028906122336098
109,train,15,2,3,0.01516183810257241
109,train,15,3,0,0.014516557616051034
109,train,15,3,1,0.008153362971169748
109,train,15,3,2,0.006924500390311829
109,train,15,3,3,0.013576713922287122
109,train,15,4,0,0.012633839001028858
109,train,15,4,1,0.012274351115002628
109,train,15,4,2,0.006810110875137377
109,train,15,4,3,0.010315219202396574
109,heldout,0,0,0,0.0628659035107908
109,heldout,0,0,1,0.05111070010677315
109,heldout,0,0,2,0.059623078226710674
109,heldout,0,0,3,0.05585747661223803
109,heldout,0,1,0,0.03373999789327234
109,heldout,0,1,1,0.016924479655039563
109,heldout,0,1,2,0.023625712273574493
109,heldout,0,1,3,0.027892444426003304
109,heldout,0,2,0,0.04265110795940045
109,heldout,0,2,1,0.05090750970863353
109,heldout,0,2,2,0.04993803730064342
109,heldout,0,2,3,0.036350194735683836
109,heldout,0,3,0,0.02325122293556487
109,heldout,0,3,1,0.02732219896252926
109,heldout,0,3,2,0.013221408922141516
109,heldout,0,3,3,0.008763254402992138
109,heldout,0,4,0,0.04584249224354034
109,heldout,0,4,1,0.022187953793111892
109,heldout,0,4,2,0.008682926005788813
109,heldout,0,4,3,0.034347819379610685
109,heldout,1,0,0,0.03499080838393129
109,heldout,1,0,1,0.008144513746432396
109,heldout,1,0,2,0.027499005155134856
109,heldout,1,0,3,0.03181290320607477
109,heldout,1,1,0,0.061763246704026734
109,heldout,1,1,1,0.023291273291484026
109,heldout,1,1,2,0.04898121731769693
109,heldout,1,1,3,0.037716060543368055
109,heldout,1,2,0,0.04047814717421619
109,heldout,1,2,1,0.023542951605252042
109,heldout,1,2,2,0.03658156952565854
109,heldout,1,2,3,0.042791840917744024
109,heldout,1,3,0,0.04411107498362746
109,heldout,1,3,1,0.03863857880249416
109,heldout,1,3,2,0.021480133615118174
109,heldout,1,3,3,0.03648965334540604
109,heldout,1,4,0,0.05654042976998554
109,heldout,1,4,1,0.02430692791296222
109,heldout,1,4,2,0.025124861674517586
109,heldout,1,4,3,0.04422691071106135
109,heldout,2,0,0,0.039783241480711676
109,heldout,2,0,1,0.03374935608760561
109,heldout,2,0,2,0.03215083365339535
109,heldout,2,0,3,0.04740660958627879
109,heldout,2,1,0,0.046995348887088936
109,heldout,2,1,1,0.03700203689582208
109,heldout,2,1,2,0.02587422531279109
109,heldout,2,1,3,0.04442222024606776
109,heldout,2,2,0,0.04555072556781645
109,heldout,2,2,1,0.043910897711588334
109,heldout,2,2,2,0.027766507586035497
109,heldout,2,2,3,0.017125247395521244
109,heldout,2,3,0,0.06258174101178608
109,heldout,2,3,1,0.032663728382257694
109,heldout,2,3,2,0.035859386146832095
109,heldout,2,3,3,0.0429747801841158
109,heldout,2,4,0,0.04602939807394246
109,heldout,2,4,1,0.0302739554220431
109,heldout,2,4,2,0.031057596978082493
109,heldout,2,4,3,0.0484503142362766
109,heldout,3,0,0,0.0391581163273145
109,heldout,3,0,1,0.022573656155392453
109,heldout,3,0,2,0.027326830512319208
109,heldout,3,0,3,0.03426832534841424
109,heldout,3,1,0,0.042055887788246156
109,heldout,3,1,1,0.02796091824491977
109,heldout,3,1,2,0.020600499306193266
109,heldout,3,1,3,0.04246691139757353
109,heldout,3,2,0,0.03504091338025862
109,heldout,3,2,1,0.011901482048096986
109,heldout,3,2,2,0.027016965130977174
109,heldout,3,2,3,0.013643580205681275
